XM_016175375.3	0.0	1448	67	90.446	NM_001275271.1	1645	1099
XM_016175375.3	0.0	1411	69	89.104	NM_079076.4	1645	1138
XM_016175375.3	0.0	1389	69	88.732	NM_001297986.1	1645	1136
XM_016175375.3	0.0	1162	69	85.162	NM_078901.3	1645	1139
XM_002104389.4	0.0	3487	99	97.777	NM_142792.5	2043	2024
XM_016174750.3	0.0	5450	99	97.103	NM_057923.4	3258	3245
XM_016174750.3	2.92e-17	91.6	2	100.000	NM_143057.3	3258	49
XM_016182035.3	0.0	2573	62	93.414	NM_167829.3	2802	1746
XM_016177825.3	0.0	3001	99	95.126	NM_001316522.1	2052	1908
XM_016177825.3	6.17e-62	239	99	97.183	NM_001316522.1	2052	142
XM_016177825.3	0.0	3001	99	95.126	NM_001316561.1	2052	1908
XM_016177825.3	6.17e-62	239	99	97.183	NM_001316561.1	2052	142
XM_039295239.2	0.0	4940	92	95.702	NM_079763.4	3621	3071
XM_039295239.2	7.82e-118	425	92	95.489	NM_079763.4	3621	266
XM_016176381.3	0.0	4534	99	97.272	NM_001275821.1	2693	2676
XM_016176667.3	0.0	6682	96	96.873	NM_169632.2	4148	3998
XM_016176667.3	4.67e-36	154	2	95.000	NM_142183.3	4148	100
XM_016177095.3	0.0	15522	99	97.545	NM_001300333.1	9117	9083
XM_016177095.3	6.33e-18	95.3	1	98.148	NM_079571.2	9117	54
XM_016173244.3	0.0	1790	97	95.886	NM_057275.5	1151	1118
XM_016175904.3	0.0	1448	96	98.420	NM_001300261.1	861	823
XM_016180371.2	0.0	3016	98	97.042	NM_057244.4	1821	1792
XM_016174891.3	0.0	10109	99	95.429	NM_001275935.1	6336	6388
XM_016174891.3	4.46e-08	62.1	1	100.000	NM_001298763.1	6336	33
XM_002105617.4	0.0	4433	99	95.094	NM_143631.3	2838	2833
XM_002084718.4	1.10e-90	331	89	93.722	NM_079333.2	247	223
XM_002102273.4	0.0	761	77	94.694	NM_079518.3	637	490
XM_002102273.4	5.20e-63	241	54	79.480	NM_001300261.1	637	346
XM_002104397.3	0.0	3378	98	97.475	NM_079726.4	2014	1980
XM_039297409.2	0.0	5579	99	95.260	NM_080329.3	3539	3544
XM_039297409.2	9.97e-112	405	11	97.083	NR_123788.2	3539	240
XM_039297409.2	2.33e-53	211	11	94.853	NR_123788.2	3539	136
XM_002102380.4	0.0	2904	90	96.047	NM_058150.3	2004	1796
XM_002102380.4	4.86e-33	143	8	83.226	NM_001382008.1	2004	155
XM_002102380.4	1.77e-22	108	9	77.841	NM_080504.4	2004	176
XM_016178150.3	0.0	3629	96	89.914	NM_001299111.2	3020	2905
XM_002084393.4	0.0	1860	88	93.047	NM_143709.3	1456	1280
XM_039295953.2	0.0	3879	99	96.072	NM_169441.2	2399	2393
XM_039295953.2	0.0	3877	99	96.143	NM_080059.3	2399	2385
XM_039295953.2	0.0	3456	91	95.216	NM_080188.3	2399	2195
XM_039295953.2	0.0	3441	91	95.238	NM_141952.2	2399	2184
XM_039295953.2	0.0	3439	91	95.080	NM_176486.2	2399	2195
XM_039295953.2	0.0	3360	91	94.676	NM_169469.2	2399	2179
XM_039295953.2	0.0	1192	76	78.579	NM_079750.4	2399	1830
XM_039295953.2	0.0	704	66	74.984	NM_079615.4	2399	1603
XM_039295953.2	4.57e-24	113	3	94.521	NR_002020.1	2399	73
XM_002104153.4	0.0	3216	97	94.243	NM_141595.3	2173	2119
XM_016171526.3	0.0	4000	85	91.232	NM_168626.3	3730	2954
XM_016171526.3	3.29e-27	124	85	78.008	NM_168626.3	3730	241
XM_016171526.3	2.96e-102	374	8	89.439	NM_140519.4	3730	303
XM_002103100.4	0.0	7555	98	97.628	NM_001316543.1	4490	4426
XM_002104840.4	0.0	2435	99	89.587	NM_057452.4	1924	1959
XM_002104840.4	3.33e-89	329	12	92.920	NM_143101.3	1924	226
XM_016177833.3	2.46e-83	307	92	86.333	NM_001300676.1	322	300
XM_016172379.3	0.0	3397	97	95.014	NM_167634.3	2260	2206
XM_016172379.3	4.40e-09	63.9	97	100.000	NM_167634.3	2260	34
XM_016175348.3	0.0	4189	98	98.606	NM_079632.6	2415	2368
XM_016175348.3	2.98e-150	532	65	73.440	NM_167308.2	2415	1619
XM_002103663.4	0.0	1969	66	95.823	NM_141944.3	1949	1221
XM_002103663.4	1.72e-22	108	66	100.000	NM_141944.3	1949	58
XM_002103663.4	1.16e-123	444	35	78.488	NM_169466.1	1949	688
XM_016177240.3	0.0	3868	99	97.403	NM_001300530.1	2301	2272
XM_016179062.3	0.0	8013	99	96.625	NM_001347756.1	4837	4829
XM_016179062.3	4.48e-176	619	8	94.937	NR_182246.1	4837	395
XM_016179062.3	1.87e-70	268	3	98.675	NR_163230.1	4837	151
XM_016179985.3	0.0	7101	99	95.719	NM_135649.2	4430	4415
XM_016179985.3	1.10e-22	110	1	96.923	NM_001298904.1	4430	65
XM_016181129.2	0.0	11529	99	96.163	NM_078653.2	7087	7063
XM_016182127.2	0.0	4508	94	98.076	NM_165996.2	2740	2599
XM_016182127.2	7.54e-127	455	12	96.085	NM_001299459.1	2740	281
XM_016182127.2	5.34e-09	63.9	12	97.297	NM_001299459.1	2740	37
XM_016176842.3	0.0	3880	99	96.072	NM_169441.2	2391	2393
XM_016176842.3	0.0	3877	99	96.143	NM_080059.3	2391	2385
XM_016176842.3	0.0	3467	92	95.308	NM_080188.3	2391	2195
XM_016176842.3	0.0	3452	92	95.251	NM_141952.2	2391	2190
XM_016176842.3	0.0	3450	92	95.171	NM_176486.2	2391	2195
XM_016176842.3	0.0	3371	91	94.768	NM_169469.2	2391	2179
XM_016176842.3	0.0	1186	76	78.525	NM_079750.4	2391	1830
XM_016176842.3	0.0	704	66	74.984	NM_079615.4	2391	1603
XM_016176842.3	4.56e-24	113	3	97.015	NR_002020.1	2391	67
XM_016176842.3	3.60e-10	67.6	2	97.436	NM_141875.3	2391	39
XM_016173628.3	0.0	2254	95	95.917	NM_001382017.1	2782	1396
XM_016173628.3	0.0	1698	95	95.587	NM_001382017.1	2782	1065
XM_016173628.3	4.77e-99	363	95	98.086	NM_001382017.1	2782	209
XM_016175189.3	0.0	3539	99	95.976	NM_080188.3	2199	2187
XM_016175189.3	0.0	3533	99	95.930	NM_176486.2	2199	2187
XM_016175189.3	0.0	3533	99	95.811	NM_080059.3	2199	2196
XM_016175189.3	0.0	3530	99	95.767	NM_169441.2	2199	2197
XM_016175189.3	0.0	3528	99	95.885	NM_141952.2	2199	2187
XM_016175189.3	0.0	3443	99	95.440	NM_169469.2	2199	2171
XM_016175189.3	0.0	1205	83	78.618	NM_079750.4	2199	1838
XM_016175189.3	0.0	721	72	75.141	NM_079615.4	2199	1601
XM_016175189.3	9.00e-26	119	3	95.890	NR_002020.1	2199	73
XM_002083050.4	0.0	4128	98	96.446	NM_079144.5	2549	2504
XM_039297766.2	0.0	10390	99	97.000	NM_001169239.2	6202	6200
XM_016174142.3	0.0	854	77	99.363	NM_170460.2	614	471
XM_016177830.3	0.0	9313	99	95.655	NM_001300670.1	5791	5846
XM_002079156.4	0.0	1816	97	96.374	NM_001042890.2	1135	1103
XM_002081565.3	0.0	3572	98	96.574	NM_137179.3	2190	2160
XM_002081565.3	1.29e-128	460	12	98.479	NM_144119.3	2190	263
XM_016172846.3	0.0	3681	96	94.202	NM_001369965.1	2503	2449
XM_039295839.2	0.0	12310	97	96.488	NM_001260116.2	9328	7517
XM_039295839.2	0.0	2660	97	97.213	NM_001260116.2	9328	1579
XM_002081777.3	0.0	726	90	94.658	NM_057803.5	518	468
XM_002082139.4	0.0	2523	97	95.702	NM_166317.2	1611	1582
XM_016176178.3	0.0	1351	89	93.868	NM_141355.3	1010	897
XM_016175806.3	0.0	2782	91	96.875	NM_079709.3	1824	1664
XM_016175187.3	0.0	3000	98	97.550	NM_169466.1	2068	1755
XM_016175187.3	1.56e-137	490	98	98.556	NM_169466.1	2068	277
XM_016175187.3	5.71e-122	438	33	78.406	NM_141944.3	2068	690
XM_002105452.4	0.0	664	96	94.824	NM_079851.3	443	425
XM_039293381.2	0.0	3304	99	97.907	NM_001300201.1	1927	1911
XM_039293381.2	2.64e-75	283	15	84.859	NM_176374.2	1927	284
XM_002106227.4	0.0	1589	90	90.811	NM_078498.4	1575	1208
XM_002106227.4	4.52e-92	339	90	95.714	NM_078498.4	1575	210
XM_002102647.4	0.0	1140	83	90.920	NM_142653.3	1033	859
XM_002103623.4	0.0	4772	99	96.398	NM_080141.4	2916	2915
XM_002078731.4	0.0	1474	94	97.032	NM_001298848.1	933	876
XM_002079307.4	0.0	3989	74	95.308	NM_001298972.1	3380	2515
XM_002079307.4	0.0	2078	40	94.568	NR_124235.1	3380	1344
XM_016171221.3	0.0	9692	98	97.385	NM_001300080.1	5805	5698
XM_016171221.3	5.29e-07	58.4	1	100.000	NM_057269.3	5805	31
XM_002084580.4	0.0	2614	99	94.331	NM_176323.2	1715	1711
XM_002084580.4	0.0	2163	96	94.628	NM_001316441.1	1715	1396
XM_002084580.4	1.34e-107	390	96	95.142	NM_001316441.1	1715	247
XM_002085372.4	0.0	3395	99	97.490	NM_080483.3	1992	1992
XM_002085372.4	3.20e-144	512	69	73.842	NM_001273339.1	1992	1403
XM_002105453.4	3.92e-162	569	89	93.350	NM_079852.3	436	391
XM_016179524.3	0.0	1685	97	94.353	NM_080008.2	1131	1098
XM_002078066.4	0.0	3066	95	92.661	NM_001298670.1	2218	2153
XM_002079474.4	0.0	4831	98	96.325	NM_057520.4	2990	2966
XM_016174219.3	0.0	2459	96	96.040	NM_143498.3	1568	1515
XM_044923183.1	7.60e-106	383	55	87.842	NM_134998.3	595	329
XM_002102391.4	0.0	1271	96	90.476	NM_169163.4	1028	987
XM_002083357.4	2.29e-150	531	81	88.641	NM_079168.3	534	449
XM_002083382.4	0.0	2802	98	94.201	NM_080118.2	1883	1845
XM_002105010.3	0.0	2475	96	95.156	NM_170272.3	1635	1569
XM_016179247.3	0.0	3398	99	93.786	NM_175943.2	2251	2285
XM_002081839.4	0.0	1133	66	88.924	NM_001299591.1	1409	948
XM_002082264.2	0.0	1781	99	96.901	NM_057557.4	1063	1065
XM_002082265.4	0.0	896	88	93.042	NM_057335.3	695	618
XM_002103423.4	0.0	979	98	93.731	NM_079626.3	669	654
XM_016174824.3	0.0	3550	99	95.357	NM_079750.4	2240	2240
XM_016174824.3	0.0	1212	82	78.738	NM_080059.3	2240	1839
XM_016174824.3	0.0	1212	82	78.738	NM_169441.2	2240	1839
XM_016174824.3	0.0	1151	82	78.128	NM_141952.2	2240	1838
XM_016174824.3	0.0	1151	82	78.128	NM_080188.3	2240	1838
XM_016174824.3	0.0	1146	82	78.074	NM_176486.2	2240	1838
XM_016174824.3	0.0	1134	82	77.965	NM_169469.2	2240	1838
XM_016174824.3	0.0	758	70	75.567	NM_079632.6	2240	1588
XM_002104678.4	0.0	1290	95	93.656	NM_142995.3	908	867
XM_002080607.4	0.0	1086	97	97.778	NM_001299280.1	649	630
XM_002080607.4	0.0	1037	91	98.469	NM_136563.2	649	588
XM_002080607.4	8.56e-86	316	66	80.139	NM_136566.2	649	433
XM_002102284.4	0.0	1334	97	94.554	NM_169125.3	892	863
XM_002081287.4	0.0	970	94	89.406	NM_001299455.1	819	774
XM_039291237.2	0.0	689	85	88.156	NM_001272821.1	679	591
XM_039291237.2	0.0	667	91	86.478	NM_136034.2	679	636
XM_016174227.3	0.0	1098	96	92.895	NM_001272821.1	789	760
XM_016174227.3	9.34e-166	582	79	83.937	NM_136034.2	789	635
XM_002102276.4	0.0	1847	83	90.714	NM_001300262.1	1663	1400
XM_002104440.4	0.0	11415	99	96.484	NM_079729.3	6958	6911
XM_002079017.4	0.0	4634	99	94.774	NM_057527.4	3004	2985
XM_002079017.4	4.37e-35	150	3	96.703	NM_001273439.2	3004	91
XM_002081775.3	0.0	773	97	95.492	NM_001299572.1	505	488
XM_002081776.4	0.0	798	90	95.409	NM_001299573.1	557	501
XM_016181791.2	0.0	745	93	90.603	NM_001014532.3	601	564
XM_016181791.2	1.47e-08	60.2	5	100.000	NM_137311.5	601	32
XM_002083246.3	0.0	2436	99	96.296	NM_057658.5	1496	1485
XM_002083246.3	4.96e-171	601	25	95.957	NR_133156.1	1496	371
XM_044923503.1	0.0	3404	98	92.429	NM_079891.3	2446	2417
XM_002105420.4	0.0	2156	99	97.466	NM_001316522.1	1273	1263
XM_002105420.4	0.0	2156	99	97.466	NM_001316561.1	1273	1263
XM_002105420.4	4.00e-27	122	18	76.889	NM_079842.3	1273	225
XM_002105423.4	0.0	2569	93	96.589	NM_079842.3	1673	1554
XM_002105423.4	2.45e-25	117	13	76.444	NM_001316522.1	1673	225
XM_002105423.4	2.45e-25	117	13	76.444	NM_001316561.1	1673	225
XM_002079370.3	0.0	743	90	92.802	NM_001298987.1	566	514
XM_002079602.4	0.0	2239	99	94.668	NM_057910.5	1451	1444
XM_002079604.3	0.0	2608	100	95.284	NM_001299053.1	1642	1654
XM_016180367.3	0.0	2410	99	95.422	NM_080192.3	1664	1529
XM_016180367.3	3.88e-58	226	99	94.558	NM_080192.3	1664	147
XM_016180367.3	1.12e-33	145	99	91.667	NM_080192.3	1664	108
XM_016180367.3	3.11e-34	147	5	98.780	NM_136090.3	1664	82
XM_016178072.3	0.0	7465	94	95.061	NM_001273651.1	5054	4758
XM_002080608.4	0.0	1064	98	96.719	NM_136566.2	650	640
XM_002080608.4	1.41e-93	342	74	79.877	NM_136563.2	650	487
XM_002080608.4	6.58e-92	337	74	79.671	NM_001299280.1	650	487
XM_039293032.2	0.0	3611	94	96.313	NM_001202094.2	2435	2224
XM_039293032.2	7.60e-37	156	94	96.809	NM_001202094.2	2435	94
XM_016180567.3	0.0	4259	99	94.791	NM_001014695.2	3741	2745
XM_016180567.3	0.0	1474	99	93.209	NM_001014695.2	3741	1016
XM_039296235.2	0.0	10866	64	97.072	NM_079898.3	10101	6456
XM_039296235.2	6.92e-28	128	1	83.688	NM_078743.5	10101	141
XM_039296235.2	1.17e-20	104	1	80.822	NM_136012.5	10101	146
XM_039296235.2	2.53e-17	93.5	1	82.569	NM_001110874.3	10101	109
XM_039296235.2	3.27e-16	89.8	1	80.645	NM_001259983.2	10101	124
XM_039296235.2	2.56e-07	60.2	0	100.000	NM_001297924.2	10101	32
XM_016177119.3	0.0	3408	97	98.110	NM_057351.5	2008	1958
XM_016177528.3	0.0	5880	99	95.788	NM_001276031.1	6793	3680
XM_016177528.3	0.0	4918	99	95.288	NM_001276031.1	6793	3141
XM_016178169.3	0.0	3986	92	96.414	NM_165219.2	3984	2426
XM_016178169.3	0.0	2178	92	96.372	NM_165219.2	3984	1323
XM_002083456.3	0.0	632	97	96.134	NM_079177.4	398	388
XM_002083456.3	3.22e-53	207	42	89.222	NM_139546.3	398	167
XM_002083456.3	3.26e-43	174	54	81.364	NM_168028.2	398	220
XM_016173613.3	0.0	3133	99	95.542	NM_001298089.1	1979	1974
XM_016173613.3	9.21e-115	414	14	94.796	NM_001298088.1	1979	269
XM_002104977.4	0.0	1727	96	98.471	NM_080505.3	1022	981
XM_002104977.4	1.13e-36	154	10	92.523	NM_079780.3	1022	107
XM_002104977.4	1.13e-36	154	21	79.913	NM_079781.3	1022	229
XM_002104978.3	0.0	1328	92	97.917	NM_079789.3	835	768
XM_016179049.3	6.15e-115	412	80	90.675	NM_001258928.2	386	311
XM_016179979.3	0.0	1395	99	95.100	NM_057980.5	894	898
XM_002079954.4	0.0	1210	86	95.739	NM_176064.3	869	751
XM_016173171.3	0.0	2209	80	92.352	NM_057901.4	1937	1556
XM_016173171.3	4.66e-38	159	5	95.098	NM_057245.3	1937	102
XM_016173171.3	8.02e-16	86.1	3	91.803	NR_144665.1	1937	61
XM_002106057.4	0.0	1297	96	95.349	NM_001272302.1	848	817
XM_002106057.4	1.52e-54	213	15	96.154	NM_131923.4	848	130
XM_002106436.4	0.0	1685	98	96.844	NM_078532.2	1026	1014
XM_016177578.3	0.0	2357	83	96.125	NM_176567.2	1746	1445
XM_016177578.3	4.20e-38	159	6	95.050	NM_170272.3	1746	101
XM_016177625.3	0.0	8283	99	95.800	NM_001276066.2	5169	5143
XM_016181744.3	0.0	1829	99	94.384	NM_001043088.2	1206	1193
XM_016181744.3	0.0	1622	99	94.808	NR_124590.1	1206	1040
XM_016181744.3	1.69e-55	217	99	90.419	NR_124590.1	1206	167
XM_002106651.4	0.0	1230	99	95.472	NM_132499.3	774	773
XM_016179058.3	0.0	2023	65	93.261	NM_134945.2	2094	1380
XM_002078353.4	0.0	1033	98	98.628	NM_135202.2	594	583
XM_016168539.3	0.0	1075	90	98.680	NM_166383.4	676	606
XM_002083407.4	0.0	1424	85	94.243	NM_139521.2	1106	938
XM_002083407.4	8.84e-88	324	22	90.947	NM_167996.2	1106	243
XM_002083977.4	0.0	1147	97	95.933	NM_139888.3	725	713
XM_002085406.4	0.0	1844	96	94.417	NM_079429.2	1244	1200
XM_002076278.4	0.0	2078	24	94.572	NM_136896.2	6809	1345
XM_002076278.4	3.17e-119	431	24	94.604	NM_136896.2	6809	278
XM_002076278.4	2.22e-11	73.1	24	100.000	NM_136896.2	6809	39
XM_002076278.4	0.0	2078	24	94.572	NM_001038852.1	6809	1345
XM_002076278.4	3.17e-119	431	24	94.604	NM_001038852.1	6809	278
XM_002076278.4	2.22e-11	73.1	24	100.000	NM_001038852.1	6809	39
XM_002076278.4	1.26e-48	196	2	90.667	NM_001299406.1	6809	150
XM_016172127.3	0.0	3219	99	94.843	NM_001201979.2	2056	2075
XM_039294345.2	0.0	2071	94	93.709	NM_001104200.3	1462	1383
XM_016180122.3	0.0	3253	95	97.098	NM_165070.3	2039	1930
XM_016173143.2	0.0	1583	88	97.425	NM_057402.5	1093	932
XM_016173143.2	4.52e-11	69.4	88	100.000	NM_057402.5	1093	37
XM_016173113.3	0.0	2813	99	96.903	NM_057559.4	1685	1679
XM_039296540.2	0.0	2715	96	97.789	NM_001103442.2	3355	1583
XM_039296540.2	0.0	1131	96	93.880	NM_001103442.2	3355	768
XM_039296540.2	0.0	1018	96	95.768	NM_001103442.2	3355	638
